601,LookupData_601_1172361426,D,2026-08-12 20:04:58.659328
602,LookupData_602_2057325711,D,2026-08-12 20:04:58.659328
603,LookupData_603_2087694777,A,2026-08-12 20:04:58.659328
604,LookupData_604_1013598882,C,2026-08-12 20:04:58.659328
605,LookupData_605_1302682626,A,2026-08-12 20:04:58.663400
606,LookupData_606_256602408,B,2026-08-12 20:04:58.663400
607,LookupData_607_1053814048,D,2026-08-12 20:04:58.663400
608,LookupData_608_1618744463,E,2026-08-12 20:04:58.667472
609,LookupData_609_1857189107,D,2026-08-12 20:04:58.667472
610,LookupData_610_451948415,B,2026-08-12 20:04:58.667472
611,LookupData_611_172222653,E,2026-08-12 20:04:58.671540
612,LookupData_612_128375425,E,2026-08-12 20:04:58.671540
613,LookupData_613_439340275,B,2026-08-12 20:04:58.671540
614,LookupData_614_1002826637,B,2026-08-12 20:04:58.675618
615,LookupData_615_3635062,E,2026-08-12 20:04:58.675618
616,LookupData_616_1848192884,E,2026-08-12 20:04:58.675618
617,LookupData_617_1159792911,C,2026-08-12 20:04:58.675618
618,LookupData_618_1013407785,E,2026-08-12 20:04:58.679692
619,LookupData_619_249477560,B,2026-08-12 20:04:58.679692
620,LookupData_620_1795067783,C,2026-08-12 20:04:58.679692
621,LookupData_621_1828076988,D,2026-08-12 20:04:58.683923
622,LookupData_622_1691356484,E,2026-08-12 20:04:58.683923
623,LookupData_623_1219988060,C,2026-08-12 20:04:58.683923
624,LookupData_624_1284534800,E,2026-08-12 20:04:58.688003
625,LookupData_625_1877075574,E,2026-08-12 20:04:58.688003
626,LookupData_626_555552975,C,2026-08-12 20:04:58.688003
627,LookupData_627_2096533820,B,2026-08-12 20:04:58.692077
628,LookupData_628_48301794,A,2026-08-12 20:04:58.692077
629,LookupData_629_1329953866,B,2026-08-12 20:04:58.692077
630,LookupData_630_1395869913,B,2026-08-12 20:04:58.696159
631,LookupData_631_1252936634,A,2026-08-12 20:04:58.696159
632,LookupData_632_490532895,C,2026-08-12 20:04:58.696159
633,LookupData_633_1989245340,C,2026-08-12 20:04:58.700243
634,LookupData_634_1891529713,D,2026-08-12 20:04:58.700243
635,LookupData_635_305953394,C,2026-08-12 20:04:58.700243
636,LookupData_636_205594849,A,2026-08-12 20:04:58.700243
637,LookupData_637_1504403601,C,2026-08-12 20:04:58.704329
638,LookupData_638_367154262,E,2026-08-12 20:04:58.704329
639,LookupData_639_113803635,E,2026-08-12 20:04:58.704329
640,LookupData_640_458547567,B,2026-08-12 20:04:58.708415
641,LookupData_641_1748969801,C,2026-08-12 20:04:58.708415
642,LookupData_642_441503943,C,2026-08-12 20:04:58.708415
643,LookupData_643_39177352,A,2026-08-12 20:04:58.708415
644,LookupData_644_1228710742,C,2026-08-12 20:04:58.712493
645,LookupData_645_1963348753,C,2026-08-12 20:04:58.712493
646,LookupData_646_867878890,B,2026-08-12 20:04:58.712493
647,LookupData_647_1509239352,A,2026-08-12 20:04:58.716566
648,LookupData_648_1300121173,E,2026-08-12 20:04:58.716566
649,LookupData_649_485723978,E,2026-08-12 20:04:58.716566
650,LookupData_650_1597361599,D,2026-08-12 20:04:58.720634
651,LookupData_651_1640044253,C,2026-08-12 20:04:58.720634
652,LookupData_652_2042153903,C,2026-08-12 20:04:58.720634
653,LookupData_653_256750778,C,2026-08-12 20:04:58.720634
654,LookupData_654_327246984,D,2026-08-12 20:04:58.724714
655,LookupData_655_149693092,B,2026-08-12 20:04:58.724714
656,LookupData_656_521422089,A,2026-08-12 20:04:58.724714
657,LookupData_657_2123070160,C,2026-08-12 20:04:58.728787
658,LookupData_658_1746703093,C,2026-08-12 20:04:58.728787
659,LookupData_659_1675274890,A,2026-08-12 20:04:58.728787
660,LookupData_660_1939791020,D,2026-08-12 20:04:58.732858
661,LookupData_661_856812818,E,2026-08-12 20:04:58.732858
662,LookupData_662_492816651,B,2026-08-12 20:04:58.732858
663,LookupData_663_1657870814,B,2026-08-12 20:04:58.736945
664,LookupData_664_1083006284,D,2026-08-12 20:04:58.736945
665,LookupData_665_1122285020,C,2026-08-12 20:04:58.736945
666,LookupData_666_886810949,E,2026-08-12 20:04:58.736945
667,LookupData_667_818930465,B,2026-08-12 20:04:58.741038
668,LookupData_668_685456725,C,2026-08-12 20:04:58.741038
669,LookupData_669_1849723670,D,2026-08-12 20:04:58.741038
670,LookupData_670_13149149,B,2026-08-12 20:04:58.745125
671,LookupData_671_1420350950,A,2026-08-12 20:04:58.745125
672,LookupData_672_201804851,B,2026-08-12 20:04:58.745125
673,LookupData_673_618421043,D,2026-08-12 20:04:58.749209
674,LookupData_674_175072065,D,2026-08-12 20:04:58.749209
675,LookupData_675_993348152,C,2026-08-12 20:04:58.749209
676,LookupData_676_1631801045,A,2026-08-12 20:04:58.753283
677,LookupData_677_1446669388,E,2026-08-12 20:04:58.753283
678,LookupData_678_1575444625,E,2026-08-12 20:04:58.753283
679,LookupData_679_1402480318,B,2026-08-12 20:04:58.757362
680,LookupData_680_1420805402,E,2026-08-12 20:04:58.757362
681,LookupData_681_1029465427,A,2026-08-12 20:04:58.757362
682,LookupData_682_1943201102,E,2026-08-12 20:04:58.761434
683,LookupData_683_257117643,C,2026-08-12 20:04:58.761434
684,LookupData_684_1636888030,D,2026-08-12 20:04:58.761434
685,LookupData_685_1712080891,C,2026-08-12 20:04:58.765504
686,LookupData_686_1111310049,A,2026-08-12 20:04:58.765504
687,LookupData_687_666806243,C,2026-08-12 20:04:58.765504
688,LookupData_688_1107126791,C,2026-08-12 20:04:58.769582
689,LookupData_689_1565823789,A,2026-08-12 20:04:58.769582
690,LookupData_690_560799413,D,2026-08-12 20:04:58.769582
691,LookupData_691_701097762,A,2026-08-12 20:04:58.773663
692,LookupData_692_152501047,D,2026-08-12 20:04:58.773663
693,LookupData_693_2058988552,C,2026-08-12 20:04:58.773663
694,LookupData_694_1290335558,A,2026-08-12 20:04:58.777749
695,LookupData_695_876011017,D,2026-08-12 20:04:58.777749
696,LookupData_696_1391029304,D,2026-08-12 20:04:58.777749
697,LookupData_697_912279595,A,2026-08-12 20:04:58.781832
698,LookupData_698_521405114,E,2026-08-12 20:04:58.781832
699,LookupData_699_1264521885,E,2026-08-12 20:04:58.781832
700,LookupData_700_423546901,A,2026-08-12 20:04:58.785913
701,LookupData_701_628374194,B,2026-08-12 20:04:58.785913
702,LookupData_702_769366931,A,2026-08-12 20:04:58.785913
703,LookupData_703_953029970,A,2026-08-12 20:04:58.789998
704,LookupData_704_1531533258,D,2026-08-12 20:04:58.789998
705,LookupData_705_174482407,D,2026-08-12 20:04:58.789998
706,LookupData_706_1701057863,C,2026-08-12 20:04:58.794081
707,LookupData_707_434593954,B,2026-08-12 20:04:58.794081
708,LookupData_708_264873980,E,2026-08-12 20:04:58.794081
709,LookupData_709_1106068345,B,2026-08-12 20:04:58.798162
710,LookupData_710_1102746938,E,2026-08-12 20:04:58.798162
711,LookupData_711_1230370644,A,2026-08-12 20:04:58.798162
712,LookupData_712_1363688203,E,2026-08-12 20:04:58.802236
713,LookupData_713_1363182569,E,2026-08-12 20:04:58.802236
714,LookupData_714_1254114537,D,2026-08-12 20:04:58.802236
715,LookupData_715_311433368,D,2026-08-12 20:04:58.806315
716,LookupData_716_1073167134,D,2026-08-12 20:04:58.806315
717,LookupData_717_326123594,E,2026-08-12 20:04:58.806315
718,LookupData_718_1819565346,B,2026-08-12 20:04:58.810389
719,LookupData_719_1640262314,A,2026-08-12 20:04:58.810389
720,LookupData_720_1859008384,C,2026-08-12 20:04:58.810389
721,LookupData_721_984349948,E,2026-08-12 20:04:58.814466
722,LookupData_722_1745859332,B,2026-08-12 20:04:58.814466
723,LookupData_723_504935396,A,2026-08-12 20:04:58.814466
724,LookupData_724_7805856,C,2026-08-12 20:04:58.814466
725,LookupData_725_656618851,B,2026-08-12 20:04:58.818564
726,LookupData_726_42476386,A,2026-08-12 20:04:58.818564
727,LookupData_727_950574264,E,2026-08-12 20:04:58.818564
728,LookupData_728_2106518532,D,2026-08-12 20:04:58.822646
729,LookupData_729_770354287,B,2026-08-12 20:04:58.822646
730,LookupData_730_237347632,E,2026-08-12 20:04:58.822646
731,LookupData_731_369559713,C,2026-08-12 20:04:58.826729
732,LookupData_732_1593555773,C,2026-08-12 20:04:58.826729
733,LookupData_733_36342272,D,2026-08-12 20:04:58.826729
734,LookupData_734_1428703881,C,2026-08-12 20:04:58.830886
735,LookupData_735_1420550573,D,2026-08-12 20:04:58.830886
736,LookupData_736_1347048878,D,2026-08-12 20:04:58.830886
737,LookupData_737_2032889537,A,2026-08-12 20:04:58.830886
738,LookupData_738_763841034,D,2026-08-12 20:04:58.834973
739,LookupData_739_264237653,A,2026-08-12 20:04:58.834973
740,LookupData_740_614147997,E,2026-08-12 20:04:58.834973
741,LookupData_741_276959597,C,2026-08-12 20:04:58.839052
742,LookupData_742_1351705630,B,2026-08-12 20:04:58.839052
743,LookupData_743_761296087,C,2026-08-12 20:04:58.839052
744,LookupData_744_829397845,B,2026-08-12 20:04:58.843127
745,LookupData_745_1518169466,C,2026-08-12 20:04:58.843127
746,LookupData_746_1600278666,A,2026-08-12 20:04:58.843127
747,LookupData_747_1562961855,E,2026-08-12 20:04:58.847207
748,LookupData_748_1046563959,A,2026-08-12 20:04:58.847207
749,LookupData_749_1011723900,A,2026-08-12 20:04:58.847207
750,LookupData_750_907479333,D,2026-08-12 20:04:58.851283
751,LookupData_751_878731601,D,2026-08-12 20:04:58.851283
752,LookupData_752_912806707,D,2026-08-12 20:04:58.851283
753,LookupData_753_1843597589,D,2026-08-12 20:04:58.851283
754,LookupData_754_1841776355,C,2026-08-12 20:04:58.855354
755,LookupData_755_1479046589,D,2026-08-12 20:04:58.855354
756,LookupData_756_1101254428,B,2026-08-12 20:04:58.855354
757,LookupData_757_2015575511,C,2026-08-12 20:04:58.859441
758,LookupData_758_1472253736,C,2026-08-12 20:04:58.859441
759,LookupData_759_625069886,A,2026-08-12 20:04:58.859441
760,LookupData_760_1089547567,D,2026-08-12 20:04:58.863524
761,LookupData_761_263761611,D,2026-08-12 20:04:58.863524
762,LookupData_762_1627706834,A,2026-08-12 20:04:58.863524
763,LookupData_763_435290866,C,2026-08-12 20:04:58.867608
764,LookupData_764_1310473283,A,2026-08-12 20:04:58.867608
765,LookupData_765_18618783,C,2026-08-12 20:04:58.867608
766,LookupData_766_1426225584,D,2026-08-12 20:04:58.871691
767,LookupData_767_121681283,B,2026-08-12 20:04:58.871691
768,LookupData_768_1632156508,D,2026-08-12 20:04:58.871691
769,LookupData_769_608386148,C,2026-08-12 20:04:58.875760
770,LookupData_770_1225514144,C,2026-08-12 20:04:58.875760
771,LookupData_771_1868802530,D,2026-08-12 20:04:58.875760
772,LookupData_772_830414625,A,2026-08-12 20:04:58.879858
773,LookupData_773_357506928,B,2026-08-12 20:04:58.879858
774,LookupData_774_294651454,B,2026-08-12 20:04:58.879858
775,LookupData_775_535187996,B,2026-08-12 20:04:58.879858
776,LookupData_776_799895870,E,2026-08-12 20:04:58.883934
777,LookupData_777_4272369,B,2026-08-12 20:04:58.883934
778,LookupData_778_1314670490,D,2026-08-12 20:04:58.883934
779,LookupData_779_392129363,C,2026-08-12 20:04:58.888014
780,LookupData_780_1393894720,C,2026-08-12 20:04:58.888014
781,LookupData_781_611748373,D,2026-08-12 20:04:58.888014
782,LookupData_782_1934886038,D,2026-08-12 20:04:58.892098
783,LookupData_783_1870313547,C,2026-08-12 20:04:58.892098
784,LookupData_784_1661867827,C,2026-08-12 20:04:58.892098
785,LookupData_785_952444247,E,2026-08-12 20:04:58.896180
786,LookupData_786_1106616779,D,2026-08-12 20:04:58.896180
787,LookupData_787_1053143552,A,2026-08-12 20:04:58.896180
788,LookupData_788_166947538,D,2026-08-12 20:04:58.896180
789,LookupData_789_1706581800,A,2026-08-12 20:04:58.900268
790,LookupData_790_790920056,E,2026-08-12 20:04:58.900268
791,LookupData_791_1877686690,E,2026-08-12 20:04:58.900268
792,LookupData_792_489691067,B,2026-08-12 20:04:58.904345
793,LookupData_793_683507398,D,2026-08-12 20:04:58.904345
794,LookupData_794_1231177085,B,2026-08-12 20:04:58.904345
795,LookupData_795_786311606,D,2026-08-12 20:04:58.908427
796,LookupData_796_127559452,C,2026-08-12 20:04:58.908427
797,LookupData_797_1244661111,D,2026-08-12 20:04:58.908427
798,LookupData_798_1528299465,E,2026-08-12 20:04:58.912509
799,LookupData_799_648554740,E,2026-08-12 20:04:58.912509
800,LookupData_800_1152740418,B,2026-08-12 20:04:58.912509
801,LookupData_801_1051362935,E,2026-08-12 20:04:58.912509
802,LookupData_802_149398048,B,2026-08-12 20:04:58.916583
803,LookupData_803_2085157977,E,2026-08-12 20:04:58.916583
804,LookupData_804_745192543,B,2026-08-12 20:04:58.916583
805,LookupData_805_1522032566,E,2026-08-12 20:04:58.920655
806,LookupData_806_1467360045,E,2026-08-12 20:04:58.920655
807,LookupData_807_93943606,E,2026-08-12 20:04:58.920655
808,LookupData_808_2035170795,A,2026-08-12 20:04:58.924728
809,LookupData_809_1220336334,E,2026-08-12 20:04:58.924728
810,LookupData_810_402606482,C,2026-08-12 20:04:58.924728
811,LookupData_811_536722676,D,2026-08-12 20:04:58.928799
812,LookupData_812_618317935,A,2026-08-12 20:04:58.928799
813,LookupData_813_2118289090,B,2026-08-12 20:04:58.928799
814,LookupData_814_300044062,A,2026-08-12 20:04:58.932876
815,LookupData_815_1944330473,D,2026-08-12 20:04:58.932876
816,LookupData_816_1720333582,C,2026-08-12 20:04:58.932876
817,LookupData_817_442609210,D,2026-08-12 20:04:58.932876
818,LookupData_818_857577185,E,2026-08-12 20:04:58.936950
819,LookupData_819_1140917029,E,2026-08-12 20:04:58.936950
820,LookupData_820_833936332,A,2026-08-12 20:04:58.936950
821,LookupData_821_393636928,A,2026-08-12 20:04:58.941030
822,LookupData_822_1772707702,E,2026-08-12 20:04:58.941030
823,LookupData_823_1696524526,C,2026-08-12 20:04:58.941030
824,LookupData_824_1874885586,D,2026-08-12 20:04:58.945108
825,LookupData_825_499629110,E,2026-08-12 20:04:58.945108
826,LookupData_826_1645351066,C,2026-08-12 20:04:58.945108
827,LookupData_827_785613491,A,2026-08-12 20:04:58.949189
828,LookupData_828_1939357400,D,2026-08-12 20:04:58.949189
829,LookupData_829_1271432550,E,2026-08-12 20:04:58.949189
830,LookupData_830_1821991232,A,2026-08-12 20:04:58.953263
831,LookupData_831_825157882,D,2026-08-12 20:04:58.953263
832,LookupData_832_496283192,A,2026-08-12 20:04:58.953263
833,LookupData_833_567700061,B,2026-08-12 20:04:58.957349
834,LookupData_834_1688590658,C,2026-08-12 20:04:58.957349
835,LookupData_835_569690087,A,2026-08-12 20:04:58.957349
836,LookupData_836_1029293692,E,2026-08-12 20:04:58.957349
837,LookupData_837_1077460805,C,2026-08-12 20:04:58.961431
838,LookupData_838_1755627959,E,2026-08-12 20:04:58.961431
839,LookupData_839_660651451,A,2026-08-12 20:04:58.965505
840,LookupData_840_540090612,A,2026-08-12 20:04:58.965505
841,LookupData_841_1820769278,A,2026-08-12 20:04:58.965505
842,LookupData_842_286842257,C,2026-08-12 20:04:58.969581
843,LookupData_843_145198502,B,2026-08-12 20:04:58.969581
844,LookupData_844_1014635319,C,2026-08-12 20:04:58.969581
845,LookupData_845_587993482,E,2026-08-12 20:04:58.973656
846,LookupData_846_71231356,D,2026-08-12 20:04:58.973656
847,LookupData_847_754518687,E,2026-08-12 20:04:58.973656
848,LookupData_848_1313676166,D,2026-08-12 20:04:58.973656
849,LookupData_849_49238340,B,2026-08-12 20:04:58.977732
850,LookupData_850_1766692418,D,2026-08-12 20:04:58.977732
851,LookupData_851_960915387,D,2026-08-12 20:04:58.977732
852,LookupData_852_1767786324,A,2026-08-12 20:04:58.981860
853,LookupData_853_171548019,B,2026-08-12 20:04:58.981860
854,LookupData_854_1817492187,C,2026-08-12 20:04:58.981860
855,LookupData_855_663781653,B,2026-08-12 20:04:58.985939
856,LookupData_856_1740918232,E,2026-08-12 20:04:58.985939
857,LookupData_857_2029860894,A,2026-08-12 20:04:58.985939
858,LookupData_858_1905930727,B,2026-08-12 20:04:58.985939
859,LookupData_859_1476167547,B,2026-08-12 20:04:58.990016
860,LookupData_860_1920099659,D,2026-08-12 20:04:58.990016
861,LookupData_861_1038698484,C,2026-08-12 20:04:58.990016
862,LookupData_862_2143873820,C,2026-08-12 20:04:58.994116
863,LookupData_863_1899893844,D,2026-08-12 20:04:58.994116
864,LookupData_864_810264639,C,2026-08-12 20:04:58.994116
865,LookupData_865_1963446183,A,2026-08-12 20:04:58.998193
866,LookupData_866_706340181,A,2026-08-12 20:04:58.998193
867,LookupData_867_299634918,B,2026-08-12 20:04:58.998193
868,LookupData_868_1353672848,E,2026-08-12 20:04:59.002272
869,LookupData_869_363739590,C,2026-08-12 20:04:59.002272
870,LookupData_870_1452450537,A,2026-08-12 20:04:59.002272
871,LookupData_871_611663901,A,2026-08-12 20:04:59.006343
872,LookupData_872_918486279,E,2026-08-12 20:04:59.006343
873,LookupData_873_1878703984,D,2026-08-12 20:04:59.006343
874,LookupData_874_848554048,B,2026-08-12 20:04:59.006343
875,LookupData_875_1869508085,B,2026-08-12 20:04:59.010419
876,LookupData_876_912426155,C,2026-08-12 20:04:59.010419
877,LookupData_877_1311477789,E,2026-08-12 20:04:59.010419
878,LookupData_878_18148624,B,2026-08-12 20:04:59.014498
879,LookupData_879_2042656156,A,2026-08-12 20:04:59.014498
880,LookupData_880_1036241683,D,2026-08-12 20:04:59.014498
881,LookupData_881_573539891,A,2026-08-12 20:04:59.018571
882,LookupData_882_439248976,C,2026-08-12 20:04:59.018571
883,LookupData_883_241078988,A,2026-08-12 20:04:59.018571
884,LookupData_884_1850295584,B,2026-08-12 20:04:59.018571
885,LookupData_885_1895592334,D,2026-08-12 20:04:59.022644
886,LookupData_886_2063118490,E,2026-08-12 20:04:59.022644
887,LookupData_887_1114635692,B,2026-08-12 20:04:59.022644
888,LookupData_888_753215509,B,2026-08-12 20:04:59.026717
889,LookupData_889_2105869955,D,2026-08-12 20:04:59.026717
890,LookupData_890_931856145,C,2026-08-12 20:04:59.026717
891,LookupData_891_848769734,C,2026-08-12 20:04:59.030845
892,LookupData_892_523377056,A,2026-08-12 20:04:59.030845
893,LookupData_893_542888323,B,2026-08-12 20:04:59.030845
894,LookupData_894_1405453794,B,2026-08-12 20:04:59.034930
895,LookupData_895_1829308262,C,2026-08-12 20:04:59.034930
896,LookupData_896_729761743,D,2026-08-12 20:04:59.034930
897,LookupData_897_669689996,D,2026-08-12 20:04:59.034930
898,LookupData_898_549126848,D,2026-08-12 20:04:59.039012
899,LookupData_899_1583924653,E,2026-08-12 20:04:59.039012
900,LookupData_900_1990769869,D,2026-08-12 20:04:59.039012
901,LookupData_901_793362537,A,2026-08-12 20:04:59.043090
902,LookupData_902_2042099067,D,2026-08-12 20:04:59.043090
903,LookupData_903_569180333,C,2026-08-12 20:04:59.043090
904,LookupData_904_601596263,B,2026-08-12 20:04:59.047167
905,LookupData_905_1075466321,D,2026-08-12 20:04:59.047167
906,LookupData_906_802826201,D,2026-08-12 20:04:59.047167
907,LookupData_907_128023917,C,2026-08-12 20:04:59.051246
908,LookupData_908_1053397576,C,2026-08-12 20:04:59.051246
909,LookupData_909_1578184015,E,2026-08-12 20:04:59.051246
910,LookupData_910_379414374,A,2026-08-12 20:04:59.055329
911,LookupData_911_583852725,E,2026-08-12 20:04:59.055329
912,LookupData_912_571227485,A,2026-08-12 20:04:59.059408
913,LookupData_913_1247299203,E,2026-08-12 20:04:59.059408
914,LookupData_914_1662509740,A,2026-08-12 20:04:59.059408
915,LookupData_915_1079936347,D,2026-08-12 20:04:59.063485
916,LookupData_916_994401879,C,2026-08-12 20:04:59.063485
917,LookupData_917_1073769455,D,2026-08-12 20:04:59.063485
918,LookupData_918_930794403,B,2026-08-12 20:04:59.067560
919,LookupData_919_1791507453,B,2026-08-12 20:04:59.067560
920,LookupData_920_1107482964,D,2026-08-12 20:04:59.067560
921,LookupData_921_1964987099,A,2026-08-12 20:04:59.071638
922,LookupData_922_405705210,E,2026-08-12 20:04:59.071638
923,LookupData_923_1345961838,E,2026-08-12 20:04:59.071638
924,LookupData_924_515920056,E,2026-08-12 20:04:59.075715
925,LookupData_925_670221842,D,2026-08-12 20:04:59.075715
926,LookupData_926_469245179,A,2026-08-12 20:04:59.075715
927,LookupData_927_116118423,B,2026-08-12 20:04:59.079796
928,LookupData_928_858473196,C,2026-08-12 20:04:59.079796
929,LookupData_929_1017455254,B,2026-08-12 20:04:59.079796
930,LookupData_930_1056986641,E,2026-08-12 20:04:59.083867
931,LookupData_931_1984684594,B,2026-08-12 20:04:59.083867
932,LookupData_932_1293110894,B,2026-08-12 20:04:59.083867
933,LookupData_933_2048062511,D,2026-08-12 20:04:59.083867
934,LookupData_934_1606759830,A,2026-08-12 20:04:59.087954
935,LookupData_935_743293207,E,2026-08-12 20:04:59.087954
936,LookupData_936_728752399,E,2026-08-12 20:04:59.087954
937,LookupData_937_565566956,B,2026-08-12 20:04:59.092036
938,LookupData_938_669246673,D,2026-08-12 20:04:59.092036
939,LookupData_939_1102664017,B,2026-08-12 20:04:59.092036
940,LookupData_940_1622095424,E,2026-08-12 20:04:59.096112
941,LookupData_941_819207932,D,2026-08-12 20:04:59.096112
942,LookupData_942_1323660575,C,2026-08-12 20:04:59.096112
943,LookupData_943_2029464752,B,2026-08-12 20:04:59.100191
944,LookupData_944_1271464895,B,2026-08-12 20:04:59.100191
945,LookupData_945_1620896830,A,2026-08-12 20:04:59.100191
946,LookupData_946_771653034,D,2026-08-12 20:04:59.104266
947,LookupData_947_574751630,B,2026-08-12 20:04:59.104266
948,LookupData_948_2060038127,C,2026-08-12 20:04:59.104266
949,LookupData_949_1554627184,C,2026-08-12 20:04:59.108344
950,LookupData_950_279132492,E,2026-08-12 20:04:59.108344
951,LookupData_951_372391741,D,2026-08-12 20:04:59.108344
952,LookupData_952_1036586700,B,2026-08-12 20:04:59.108344
953,LookupData_953_1582697121,A,2026-08-12 20:04:59.112415
954,LookupData_954_669740604,C,2026-08-12 20:04:59.112415
955,LookupData_955_951405394,C,2026-08-12 20:04:59.112415
956,LookupData_956_1729337244,A,2026-08-12 20:04:59.116493
957,LookupData_957_484139456,B,2026-08-12 20:04:59.116493
958,LookupData_958_768771179,A,2026-08-12 20:04:59.116493
959,LookupData_959_1560433886,E,2026-08-12 20:04:59.120576
960,LookupData_960_271522844,D,2026-08-12 20:04:59.120576
961,LookupData_961_479379528,C,2026-08-12 20:04:59.120576
962,LookupData_962_814251214,E,2026-08-12 20:04:59.120576
963,LookupData_963_798626129,A,2026-08-12 20:04:59.124652
964,LookupData_964_1136117093,B,2026-08-12 20:04:59.124652
965,LookupData_965_932553592,B,2026-08-12 20:04:59.124652
966,LookupData_966_1866733586,A,2026-08-12 20:04:59.128724
967,LookupData_967_1350760497,D,2026-08-12 20:04:59.128724
968,LookupData_968_1036888094,B,2026-08-12 20:04:59.128724
969,LookupData_969_71340958,D,2026-08-12 20:04:59.132805
970,LookupData_970_148913604,A,2026-08-12 20:04:59.132805
971,LookupData_971_177787883,D,2026-08-12 20:04:59.132805
972,LookupData_972_1227514886,B,2026-08-12 20:04:59.136881
973,LookupData_973_1599671301,C,2026-08-12 20:04:59.136881
974,LookupData_974_2006943496,C,2026-08-12 20:04:59.136881
975,LookupData_975_1417493471,C,2026-08-12 20:04:59.136881
976,LookupData_976_1316718601,B,2026-08-12 20:04:59.140956
977,LookupData_977_1345462409,C,2026-08-12 20:04:59.140956
978,LookupData_978_859248925,D,2026-08-12 20:04:59.140956
979,LookupData_979_1612638538,E,2026-08-12 20:04:59.145034
980,LookupData_980_1313188486,B,2026-08-12 20:04:59.145034
981,LookupData_981_2113029532,B,2026-08-12 20:04:59.145034
982,LookupData_982_72534899,B,2026-08-12 20:04:59.149106
983,LookupData_983_197840776,E,2026-08-12 20:04:59.149106
984,LookupData_984_1824952608,C,2026-08-12 20:04:59.149106
985,LookupData_985_1913142048,B,2026-08-12 20:04:59.153192
986,LookupData_986_1029609778,C,2026-08-12 20:04:59.153192
