47,EXT-47,Imported Product 47,Software,388.9900,I,0,2026-08-12 20:05:08.277920
48,EXT-48,Imported Product 48,Hardware,1220.9900,D,0,2026-08-12 20:05:08.277920
49,EXT-49,Imported Product 49,Services,5926.9900,I,0,2026-08-12 20:05:08.282000
50,EXT-50,Imported Product 50,Services,8717.9900,D,0,2026-08-12 20:05:08.282000
51,EXT-51,Imported Product 51,Software,1017.9900,D,0,2026-08-12 20:05:08.282000
52,EXT-52,Imported Product 52,Hardware,4871.9900,D,0,2026-08-12 20:05:08.286073
53,EXT-53,Imported Product 53,Software,9509.9900,U,0,2026-08-12 20:05:08.286073
54,EXT-54,Imported Product 54,Software,155.9900,U,0,2026-08-12 20:05:08.286073
55,EXT-55,Imported Product 55,Hardware,5657.9900,U,0,2026-08-12 20:05:08.290157
56,EXT-56,Imported Product 56,Hardware,3550.9900,D,0,2026-08-12 20:05:08.290157
57,EXT-57,Imported Product 57,Hardware,7638.9900,I,0,2026-08-12 20:05:08.290157
58,EXT-58,Imported Product 58,Services,595.9900,I,0,2026-08-12 20:05:08.294237
59,EXT-59,Imported Product 59,Software,7161.9900,D,0,2026-08-12 20:05:08.294237
60,EXT-60,Imported Product 60,Software,7365.9900,U,0,2026-08-12 20:05:08.294237
61,EXT-61,Imported Product 61,Software,5768.9900,D,0,2026-08-12 20:05:08.298320
62,EXT-62,Imported Product 62,Services,6433.9900,U,0,2026-08-12 20:05:08.298320
63,EXT-63,Imported Product 63,Hardware,7417.9900,I,0,2026-08-12 20:05:08.298320
64,EXT-64,Imported Product 64,Services,1605.9900,I,0,2026-08-12 20:05:08.298320
65,EXT-65,Imported Product 65,Software,1844.9900,U,0,2026-08-12 20:05:08.302396
66,EXT-66,Imported Product 66,Services,1504.9900,D,0,2026-08-12 20:05:08.302396
67,EXT-67,Imported Product 67,Hardware,3169.9900,U,0,2026-08-12 20:05:08.302396
68,EXT-68,Imported Product 68,Software,7365.9900,D,0,2026-08-12 20:05:08.306479
69,EXT-69,Imported Product 69,Hardware,6944.9900,I,0,2026-08-12 20:05:08.306479
70,EXT-70,Imported Product 70,Hardware,1944.9900,D,0,2026-08-12 20:05:08.306479
71,EXT-71,Imported Product 71,Software,2082.9900,I,0,2026-08-12 20:05:08.310561
72,EXT-72,Imported Product 72,Software,9345.9900,U,0,2026-08-12 20:05:08.310561
73,EXT-73,Imported Product 73,Software,6960.9900,I,0,2026-08-12 20:05:08.310561
74,EXT-74,Imported Product 74,Software,6218.9900,U,0,2026-08-12 20:05:08.314638
75,EXT-75,Imported Product 75,Software,8155.9900,I,0,2026-08-12 20:05:08.314638
76,EXT-76,Imported Product 76,Services,8984.9900,D,0,2026-08-12 20:05:08.314638
77,EXT-77,Imported Product 77,Hardware,3406.9900,D,0,2026-08-12 20:05:08.318715
78,EXT-78,Imported Product 78,Hardware,6771.9900,U,0,2026-08-12 20:05:08.318715
79,EXT-79,Imported Product 79,Software,7218.9900,I,0,2026-08-12 20:05:08.318715
80,EXT-80,Imported Product 80,Services,8606.9900,I,0,2026-08-12 20:05:08.322799
81,EXT-81,Imported Product 81,Services,1345.9900,D,0,2026-08-12 20:05:08.322799
82,EXT-82,Imported Product 82,Services,2530.9900,D,0,2026-08-12 20:05:08.322799
83,EXT-83,Imported Product 83,Hardware,3577.9900,I,0,2026-08-12 20:05:08.326872
84,EXT-84,Imported Product 84,Services,2984.9900,U,0,2026-08-12 20:05:08.326872
85,EXT-85,Imported Product 85,Services,3046.9900,U,0,2026-08-12 20:05:08.326872
86,EXT-86,Imported Product 86,Services,4020.9900,U,0,2026-08-12 20:05:08.330944
87,EXT-87,Imported Product 87,Services,4097.9900,U,0,2026-08-12 20:05:08.330944
88,EXT-88,Imported Product 88,Software,666.9900,I,0,2026-08-12 20:05:08.330944
89,EXT-89,Imported Product 89,Software,8619.9900,D,0,2026-08-12 20:05:08.335018
90,EXT-90,Imported Product 90,Services,4926.9900,D,0,2026-08-12 20:05:08.335018
91,EXT-91,Imported Product 91,Hardware,1336.9900,D,0,2026-08-12 20:05:08.335018
92,EXT-92,Imported Product 92,Services,3373.9900,I,0,2026-08-12 20:05:08.335018
93,EXT-93,Imported Product 93,Hardware,3748.9900,D,0,2026-08-12 20:05:08.339091
94,EXT-94,Imported Product 94,Software,8062.9900,I,0,2026-08-12 20:05:08.339091
95,EXT-95,Imported Product 95,Hardware,2433.9900,U,0,2026-08-12 20:05:08.343162
96,EXT-96,Imported Product 96,Software,2623.9900,U,0,2026-08-12 20:05:08.343162
97,EXT-97,Imported Product 97,Services,7262.9900,I,0,2026-08-12 20:05:08.343162
98,EXT-98,Imported Product 98,Hardware,2584.9900,U,0,2026-08-12 20:05:08.347242
99,EXT-99,Imported Product 99,Software,1634.9900,I,0,2026-08-12 20:05:08.347242
100,EXT-100,Imported Product 100,Software,5552.9900,U,0,2026-08-12 20:05:08.347242
101,EXT-101,Imported Product 101,Hardware,7629.9900,I,0,2026-08-12 20:05:08.351322
102,EXT-102,Imported Product 102,Services,8336.9900,D,0,2026-08-12 20:05:08.351322
103,EXT-103,Imported Product 103,Services,2389.9900,I,0,2026-08-12 20:05:08.351322
104,EXT-104,Imported Product 104,Hardware,2286.9900,D,0,2026-08-12 20:05:08.355404
105,EXT-105,Imported Product 105,Services,8082.9900,I,0,2026-08-12 20:05:08.355404
106,EXT-106,Imported Product 106,Hardware,1858.9900,D,0,2026-08-12 20:05:08.355404
107,EXT-107,Imported Product 107,Services,4140.9900,I,0,2026-08-12 20:05:08.359484
108,EXT-108,Imported Product 108,Software,7683.9900,U,0,2026-08-12 20:05:08.359484
109,EXT-109,Imported Product 109,Software,8333.9900,U,0,2026-08-12 20:05:08.359484
110,EXT-110,Imported Product 110,Software,735.9900,D,0,2026-08-12 20:05:08.359484
111,EXT-111,Imported Product 111,Services,1608.9900,I,0,2026-08-12 20:05:08.363563
112,EXT-112,Imported Product 112,Software,9065.9900,D,0,2026-08-12 20:05:08.363563
113,EXT-113,Imported Product 113,Software,5120.9900,I,0,2026-08-12 20:05:08.363563
114,EXT-114,Imported Product 114,Software,5067.9900,U,0,2026-08-12 20:05:08.367639
115,EXT-115,Imported Product 115,Hardware,988.9900,I,0,2026-08-12 20:05:08.367639
116,EXT-116,Imported Product 116,Services,5786.9900,I,0,2026-08-12 20:05:08.367639
117,EXT-117,Imported Product 117,Software,101.9900,I,0,2026-08-12 20:05:08.367639
118,EXT-118,Imported Product 118,Software,6791.9900,U,0,2026-08-12 20:05:08.371716
119,EXT-119,Imported Product 119,Hardware,9964.9900,D,0,2026-08-12 20:05:08.371716
120,EXT-120,Imported Product 120,Services,1995.9900,U,0,2026-08-12 20:05:08.371716
121,EXT-121,Imported Product 121,Hardware,7498.9900,I,0,2026-08-12 20:05:08.375762
122,EXT-122,Imported Product 122,Software,3018.9900,D,0,2026-08-12 20:05:08.375762
123,EXT-123,Imported Product 123,Services,751.9900,I,0,2026-08-12 20:05:08.375762
124,EXT-124,Imported Product 124,Hardware,171.9900,D,0,2026-08-12 20:05:08.375762
125,EXT-125,Imported Product 125,Services,5472.9900,I,0,2026-08-12 20:05:08.379837
126,EXT-126,Imported Product 126,Services,2244.9900,I,0,2026-08-12 20:05:08.379837
127,EXT-127,Imported Product 127,Hardware,823.9900,I,0,2026-08-12 20:05:08.379837
128,EXT-128,Imported Product 128,Software,10080.9900,D,0,2026-08-12 20:05:08.383911
129,EXT-129,Imported Product 129,Hardware,358.9900,I,0,2026-08-12 20:05:08.383911
130,EXT-130,Imported Product 130,Services,393.9900,U,0,2026-08-12 20:05:08.383911
131,EXT-131,Imported Product 131,Software,2835.9900,I,0,2026-08-12 20:05:08.387982
132,EXT-132,Imported Product 132,Services,9986.9900,U,0,2026-08-12 20:05:08.387982
133,EXT-133,Imported Product 133,Hardware,155.9900,D,0,2026-08-12 20:05:08.387982
134,EXT-134,Imported Product 134,Services,10091.9900,I,0,2026-08-12 20:05:08.392054
135,EXT-135,Imported Product 135,Hardware,2275.9900,D,0,2026-08-12 20:05:08.392054
136,EXT-136,Imported Product 136,Services,2398.9900,I,0,2026-08-12 20:05:08.392054
137,EXT-137,Imported Product 137,Services,3348.9900,I,0,2026-08-12 20:05:08.396132
138,EXT-138,Imported Product 138,Software,4118.9900,U,0,2026-08-12 20:05:08.396132
139,EXT-139,Imported Product 139,Software,1684.9900,D,0,2026-08-12 20:05:08.396132
140,EXT-140,Imported Product 140,Services,6800.9900,I,0,2026-08-12 20:05:08.400220
141,EXT-141,Imported Product 141,Hardware,8330.9900,I,0,2026-08-12 20:05:08.400220
142,EXT-142,Imported Product 142,Software,4908.9900,I,0,2026-08-12 20:05:08.400220
143,EXT-143,Imported Product 143,Software,6606.9900,D,0,2026-08-12 20:05:08.404293
144,EXT-144,Imported Product 144,Software,1883.9900,U,0,2026-08-12 20:05:08.404293
145,EXT-145,Imported Product 145,Software,4905.9900,D,0,2026-08-12 20:05:08.404293
146,EXT-146,Imported Product 146,Services,8363.9900,I,0,2026-08-12 20:05:08.408366
147,EXT-147,Imported Product 147,Hardware,4785.9900,I,0,2026-08-12 20:05:08.408366
148,EXT-148,Imported Product 148,Services,2268.9900,U,0,2026-08-12 20:05:08.408366
149,EXT-149,Imported Product 149,Hardware,9321.9900,I,0,2026-08-12 20:05:08.412446
150,EXT-150,Imported Product 150,Services,5962.9900,U,0,2026-08-12 20:05:08.412446
151,EXT-151,Imported Product 151,Hardware,9129.9900,U,0,2026-08-12 20:05:08.412446
152,EXT-152,Imported Product 152,Hardware,1011.9900,I,0,2026-08-12 20:05:08.416525
153,EXT-153,Imported Product 153,Hardware,2548.9900,U,0,2026-08-12 20:05:08.416525
154,EXT-154,Imported Product 154,Services,5331.9900,D,0,2026-08-12 20:05:08.416525
155,EXT-155,Imported Product 155,Hardware,9248.9900,I,0,2026-08-12 20:05:08.420613
156,EXT-156,Imported Product 156,Software,1958.9900,D,0,2026-08-12 20:05:08.420613
157,EXT-157,Imported Product 157,Hardware,7620.9900,D,0,2026-08-12 20:05:08.420613
158,EXT-158,Imported Product 158,Hardware,4418.9900,I,0,2026-08-12 20:05:08.424694
159,EXT-159,Imported Product 159,Hardware,520.9900,I,0,2026-08-12 20:05:08.424694
160,EXT-160,Imported Product 160,Software,9946.9900,I,0,2026-08-12 20:05:08.424694
161,EXT-161,Imported Product 161,Software,7676.9900,I,0,2026-08-12 20:05:08.428775
162,EXT-162,Imported Product 162,Hardware,7838.9900,I,0,2026-08-12 20:05:08.428775
163,EXT-163,Imported Product 163,Hardware,6386.9900,D,0,2026-08-12 20:05:08.428775
164,EXT-164,Imported Product 164,Services,120.9900,D,0,2026-08-12 20:05:08.432849
165,EXT-165,Imported Product 165,Software,7751.9900,U,0,2026-08-12 20:05:08.432849
166,EXT-166,Imported Product 166,Hardware,6664.9900,D,0,2026-08-12 20:05:08.432849
167,EXT-167,Imported Product 167,Services,4174.9900,D,0,2026-08-12 20:05:08.436931
168,EXT-168,Imported Product 168,Services,6316.9900,I,0,2026-08-12 20:05:08.436931
169,EXT-169,Imported Product 169,Hardware,658.9900,I,0,2026-08-12 20:05:08.436931
170,EXT-170,Imported Product 170,Services,8558.9900,U,0,2026-08-12 20:05:08.441013
171,EXT-171,Imported Product 171,Hardware,4787.9900,D,0,2026-08-12 20:05:08.441013
172,EXT-172,Imported Product 172,Hardware,976.9900,I,0,2026-08-12 20:05:08.441013
173,EXT-173,Imported Product 173,Software,2682.9900,U,0,2026-08-12 20:05:08.445089
174,EXT-174,Imported Product 174,Hardware,3641.9900,U,0,2026-08-12 20:05:08.445089
175,EXT-175,Imported Product 175,Services,7465.9900,D,0,2026-08-12 20:05:08.445089
176,EXT-176,Imported Product 176,Services,2399.9900,D,0,2026-08-12 20:05:08.449162
177,EXT-177,Imported Product 177,Hardware,6477.9900,D,0,2026-08-12 20:05:08.449162
178,EXT-178,Imported Product 178,Software,3717.9900,U,0,2026-08-12 20:05:08.449162
179,EXT-179,Imported Product 179,Software,672.9900,I,0,2026-08-12 20:05:08.453236
180,EXT-180,Imported Product 180,Hardware,3418.9900,D,0,2026-08-12 20:05:08.453236
181,EXT-181,Imported Product 181,Hardware,6940.9900,D,0,2026-08-12 20:05:08.453236
182,EXT-182,Imported Product 182,Hardware,7429.9900,U,0,2026-08-12 20:05:08.457308
183,EXT-183,Imported Product 183,Services,5111.9900,D,0,2026-08-12 20:05:08.457308
184,EXT-184,Imported Product 184,Services,6433.9900,U,0,2026-08-12 20:05:08.457308
185,EXT-185,Imported Product 185,Software,4343.9900,D,0,2026-08-12 20:05:08.461381
186,EXT-186,Imported Product 186,Services,8025.9900,U,0,2026-08-12 20:05:08.461381
187,EXT-187,Imported Product 187,Services,2414.9900,I,0,2026-08-12 20:05:08.461381
188,EXT-188,Imported Product 188,Software,5854.9900,D,0,2026-08-12 20:05:08.465458
189,EXT-189,Imported Product 189,Services,5934.9900,U,0,2026-08-12 20:05:08.465458
190,EXT-190,Imported Product 190,Services,1947.9900,D,0,2026-08-12 20:05:08.465458
191,EXT-191,Imported Product 191,Hardware,7518.9900,U,0,2026-08-12 20:05:08.469532
192,EXT-192,Imported Product 192,Services,8670.9900,D,0,2026-08-12 20:05:08.469532
193,EXT-193,Imported Product 193,Hardware,5454.9900,I,0,2026-08-12 20:05:08.469532
194,EXT-194,Imported Product 194,Software,3956.9900,I,0,2026-08-12 20:05:08.473607
195,EXT-195,Imported Product 195,Software,5537.9900,U,0,2026-08-12 20:05:08.473607
196,EXT-196,Imported Product 196,Hardware,3983.9900,D,0,2026-08-12 20:05:08.473607
197,EXT-197,Imported Product 197,Hardware,7174.9900,I,0,2026-08-12 20:05:08.473607
198,EXT-198,Imported Product 198,Services,2279.9900,I,0,2026-08-12 20:05:08.477682
199,EXT-199,Imported Product 199,Hardware,8954.9900,U,0,2026-08-12 20:05:08.477682
200,EXT-200,Imported Product 200,Hardware,1588.9900,I,0,2026-08-12 20:05:08.477682
201,EXT-201,Imported Product 201,Hardware,8827.9900,I,0,2026-08-12 20:05:08.481761
202,EXT-202,Imported Product 202,Hardware,6365.9900,U,0,2026-08-12 20:05:08.481761
203,EXT-203,Imported Product 203,Services,8284.9900,D,0,2026-08-12 20:05:08.481761
204,EXT-204,Imported Product 204,Services,8090.9900,D,0,2026-08-12 20:05:08.485873
205,EXT-205,Imported Product 205,Hardware,7252.9900,D,0,2026-08-12 20:05:08.485873
206,EXT-206,Imported Product 206,Software,865.9900,D,0,2026-08-12 20:05:08.485873
207,EXT-207,Imported Product 207,Hardware,3447.9900,I,0,2026-08-12 20:05:08.489944
208,EXT-208,Imported Product 208,Software,9942.9900,I,0,2026-08-12 20:05:08.489944
209,EXT-209,Imported Product 209,Software,9283.9900,D,0,2026-08-12 20:05:08.489944
210,EXT-210,Imported Product 210,Services,6418.9900,U,0,2026-08-12 20:05:08.494023
211,EXT-211,Imported Product 211,Hardware,8081.9900,U,0,2026-08-12 20:05:08.494023
212,EXT-212,Imported Product 212,Software,358.9900,I,0,2026-08-12 20:05:08.494023
213,EXT-213,Imported Product 213,Services,878.9900,I,0,2026-08-12 20:05:08.498100
214,EXT-214,Imported Product 214,Software,2928.9900,U,0,2026-08-12 20:05:08.498100
215,EXT-215,Imported Product 215,Services,4956.9900,I,0,2026-08-12 20:05:08.502175
216,EXT-216,Imported Product 216,Software,9640.9900,I,0,2026-08-12 20:05:08.502175
217,EXT-217,Imported Product 217,Software,6903.9900,D,0,2026-08-12 20:05:08.502175
218,EXT-218,Imported Product 218,Software,6206.9900,I,0,2026-08-12 20:05:08.506253
219,EXT-219,Imported Product 219,Services,299.9900,U,0,2026-08-12 20:05:08.506253
220,EXT-220,Imported Product 220,Hardware,8107.9900,D,0,2026-08-12 20:05:08.506253
221,EXT-221,Imported Product 221,Software,5219.9900,D,0,2026-08-12 20:05:08.510332
222,EXT-222,Imported Product 222,Services,7286.9900,D,0,2026-08-12 20:05:08.510332
223,EXT-223,Imported Product 223,Software,8954.9900,D,0,2026-08-12 20:05:08.510332
224,EXT-224,Imported Product 224,Hardware,4929.9900,U,0,2026-08-12 20:05:08.514411
225,EXT-225,Imported Product 225,Software,5453.9900,D,0,2026-08-12 20:05:08.514411
226,EXT-226,Imported Product 226,Hardware,1203.9900,D,0,2026-08-12 20:05:08.514411
227,EXT-227,Imported Product 227,Software,3847.9900,I,0,2026-08-12 20:05:08.518485
228,EXT-228,Imported Product 228,Hardware,1353.9900,U,0,2026-08-12 20:05:08.518485
229,EXT-229,Imported Product 229,Services,8657.9900,I,0,2026-08-12 20:05:08.518485
230,EXT-230,Imported Product 230,Services,5352.9900,D,0,2026-08-12 20:05:08.522559
231,EXT-231,Imported Product 231,Software,2347.9900,U,0,2026-08-12 20:05:08.522559
232,EXT-232,Imported Product 232,Services,7467.9900,D,0,2026-08-12 20:05:08.522559
233,EXT-233,Imported Product 233,Services,9408.9900,U,0,2026-08-12 20:05:08.526639
234,EXT-234,Imported Product 234,Services,9866.9900,D,0,2026-08-12 20:05:08.526639
235,EXT-235,Imported Product 235,Software,571.9900,U,0,2026-08-12 20:05:08.526639
236,EXT-236,Imported Product 236,Services,7195.9900,D,0,2026-08-12 20:05:08.530720
237,EXT-237,Imported Product 237,Services,7932.9900,I,0,2026-08-12 20:05:08.530720
238,EXT-238,Imported Product 238,Services,5407.9900,U,0,2026-08-12 20:05:08.530720
239,EXT-239,Imported Product 239,Software,9114.9900,D,0,2026-08-12 20:05:08.534798
240,EXT-240,Imported Product 240,Hardware,7336.9900,I,0,2026-08-12 20:05:08.534798
241,EXT-241,Imported Product 241,Services,9332.9900,I,0,2026-08-12 20:05:08.534798
242,EXT-242,Imported Product 242,Hardware,5489.9900,D,0,2026-08-12 20:05:08.538884
243,EXT-243,Imported Product 243,Services,5941.9900,U,0,2026-08-12 20:05:08.538884
244,EXT-244,Imported Product 244,Hardware,7420.9900,I,0,2026-08-12 20:05:08.538884
245,EXT-245,Imported Product 245,Hardware,1125.9900,D,0,2026-08-12 20:05:08.542965
246,EXT-246,Imported Product 246,Software,7583.9900,U,0,2026-08-12 20:05:08.542965
247,EXT-247,Imported Product 247,Software,3130.9900,D,0,2026-08-12 20:05:08.542965
248,EXT-248,Imported Product 248,Services,3765.9900,D,0,2026-08-12 20:05:08.547042
249,EXT-249,Imported Product 249,Hardware,116.9900,I,0,2026-08-12 20:05:08.547042
250,EXT-250,Imported Product 250,Hardware,9090.9900,U,0,2026-08-12 20:05:08.547042
251,EXT-251,Imported Product 251,Services,1596.9900,U,0,2026-08-12 20:05:08.547042
252,EXT-252,Imported Product 252,Software,6015.9900,U,0,2026-08-12 20:05:08.551114
253,EXT-253,Imported Product 253,Services,8153.9900,I,0,2026-08-12 20:05:08.551114
254,EXT-254,Imported Product 254,Services,5074.9900,I,0,2026-08-12 20:05:08.551114
255,EXT-255,Imported Product 255,Software,5916.9900,U,0,2026-08-12 20:05:08.555189
256,EXT-256,Imported Product 256,Hardware,9151.9900,D,0,2026-08-12 20:05:08.555189
257,EXT-257,Imported Product 257,Services,8807.9900,I,0,2026-08-12 20:05:08.555189
258,EXT-258,Imported Product 258,Hardware,2479.9900,I,0,2026-08-12 20:05:08.559269
259,EXT-259,Imported Product 259,Hardware,784.9900,U,0,2026-08-12 20:05:08.559269
260,EXT-260,Imported Product 260,Services,4707.9900,D,0,2026-08-12 20:05:08.559269
261,EXT-261,Imported Product 261,Hardware,9877.9900,I,0,2026-08-12 20:05:08.563352
262,EXT-262,Imported Product 262,Services,8384.9900,U,0,2026-08-12 20:05:08.563352
263,EXT-263,Imported Product 263,Software,2981.9900,D,0,2026-08-12 20:05:08.563352
264,EXT-264,Imported Product 264,Software,7708.9900,D,0,2026-08-12 20:05:08.567431
265,EXT-265,Imported Product 265,Services,117.9900,U,0,2026-08-12 20:05:08.567431
266,EXT-266,Imported Product 266,Software,7809.9900,I,0,2026-08-12 20:05:08.567431
267,EXT-267,Imported Product 267,Services,7453.9900,U,0,2026-08-12 20:05:08.571507
268,EXT-268,Imported Product 268,Software,4382.9900,U,0,2026-08-12 20:05:08.571507
269,EXT-269,Imported Product 269,Services,5030.9900,D,0,2026-08-12 20:05:08.571507
270,EXT-270,Imported Product 270,Services,9988.9900,D,0,2026-08-12 20:05:08.575586
271,EXT-271,Imported Product 271,Hardware,6218.9900,I,0,2026-08-12 20:05:08.575586
272,EXT-272,Imported Product 272,Software,6404.9900,U,0,2026-08-12 20:05:08.575586
273,EXT-273,Imported Product 273,Services,9716.9900,I,0,2026-08-12 20:05:08.575586
274,EXT-274,Imported Product 274,Services,10098.9900,I,0,2026-08-12 20:05:08.579667
275,EXT-275,Imported Product 275,Software,1401.9900,U,0,2026-08-12 20:05:08.579667
276,EXT-276,Imported Product 276,Services,6796.9900,U,0,2026-08-12 20:05:08.579667
277,EXT-277,Imported Product 277,Hardware,4405.9900,D,0,2026-08-12 20:05:08.583743
278,EXT-278,Imported Product 278,Services,9153.9900,D,0,2026-08-12 20:05:08.583743
279,EXT-279,Imported Product 279,Hardware,9910.9900,D,0,2026-08-12 20:05:08.583743
280,EXT-280,Imported Product 280,Software,5364.9900,U,0,2026-08-12 20:05:08.587822
281,EXT-281,Imported Product 281,Hardware,2066.9900,U,0,2026-08-12 20:05:08.587822
282,EXT-282,Imported Product 282,Hardware,6665.9900,D,0,2026-08-12 20:05:08.587822
283,EXT-283,Imported Product 283,Hardware,2446.9900,U,0,2026-08-12 20:05:08.591902
284,EXT-284,Imported Product 284,Software,242.9900,I,0,2026-08-12 20:05:08.591902
285,EXT-285,Imported Product 285,Hardware,7861.9900,D,0,2026-08-12 20:05:08.591902
286,EXT-286,Imported Product 286,Services,5508.9900,D,0,2026-08-12 20:05:08.595981
287,EXT-287,Imported Product 287,Software,9993.9900,D,0,2026-08-12 20:05:08.595981
288,EXT-288,Imported Product 288,Services,7564.9900,D,0,2026-08-12 20:05:08.595981
289,EXT-289,Imported Product 289,Software,364.9900,I,0,2026-08-12 20:05:08.600052
290,EXT-290,Imported Product 290,Services,7613.9900,U,0,2026-08-12 20:05:08.600052
291,EXT-291,Imported Product 291,Services,7109.9900,D,0,2026-08-12 20:05:08.600052
292,EXT-292,Imported Product 292,Services,1911.9900,I,0,2026-08-12 20:05:08.604123
293,EXT-293,Imported Product 293,Hardware,5188.9900,I,0,2026-08-12 20:05:08.604123
294,EXT-294,Imported Product 294,Hardware,5885.9900,D,0,2026-08-12 20:05:08.604123
295,EXT-295,Imported Product 295,Services,4211.9900,U,0,2026-08-12 20:05:08.608199
296,EXT-296,Imported Product 296,Services,5972.9900,D,0,2026-08-12 20:05:08.608199
297,EXT-297,Imported Product 297,Hardware,9133.9900,I,0,2026-08-12 20:05:08.608199
298,EXT-298,Imported Product 298,Services,4469.9900,U,0,2026-08-12 20:05:08.612277
299,EXT-299,Imported Product 299,Software,447.9900,U,0,2026-08-12 20:05:08.612277
300,EXT-300,Imported Product 300,Software,8151.9900,U,0,2026-08-12 20:05:08.612277
301,EXT-301,Imported Product 301,Services,8332.9900,I,0,2026-08-12 20:05:08.616354
302,EXT-302,Imported Product 302,Software,1389.9900,I,0,2026-08-12 20:05:08.616354
303,EXT-303,Imported Product 303,Services,4380.9900,U,0,2026-08-12 20:05:08.616354
304,EXT-304,Imported Product 304,Services,4383.9900,U,0,2026-08-12 20:05:08.620433
305,EXT-305,Imported Product 305,Software,7174.9900,D,0,2026-08-12 20:05:08.620433
306,EXT-306,Imported Product 306,Software,5544.9900,D,0,2026-08-12 20:05:08.620433
307,EXT-307,Imported Product 307,Hardware,7680.9900,D,0,2026-08-12 20:05:08.624513
