24,724,8369,451,25,70500.9900,0.0000,1762524.75000000,2026-08-12 20:04:33.944812,POINT (-111.24 -0.97),"{""payment_method"":""sepa"",""terms"":""net_45"",""po_number"":""PO-2026-0024"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:33.944812,2026-08-12 20:11:23.339110
25,4165,9746,301,8,22417.9900,0.0000,179343.92000000,2026-08-12 20:04:33.952956,POINT (-47.17 -37.83),"{""payment_method"":""sepa"",""terms"":""net_45"",""po_number"":""PO-2026-0025"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:33.952956,2026-08-12 20:11:23.339110
26,3693,2430,67,16,68865.9900,0.0000,1101855.84000000,2026-08-12 20:04:33.961118,POINT (-159.45 -68.74),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-0026"",""processed"":true,""discount_code"":null}",completed,2026-08-12 20:04:33.961118,2026-08-12 20:11:23.339110
27,2052,9164,451,17,70500.9900,0.0000,1198516.83000000,2026-08-12 20:04:33.965198,POINT (80.09 55.04),"{""payment_method"":""sepa"",""terms"":""net_60"",""po_number"":""PO-2026-0027"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:33.965198,2026-08-12 20:11:23.339110
28,615,7956,603,40,73959.9900,0.0000,2958399.60000000,2026-08-12 20:04:33.973361,POINT (-127.02 65.01),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-0028"",""processed"":true,""discount_code"":null}",disputed,2026-08-12 20:04:33.973361,2026-08-12 20:11:23.339110
29,3247,1343,999,47,24018.9900,0.0000,1128892.53000000,2026-08-12 20:04:33.981507,POINT (-178.2 -59.5),"{""payment_method"":""crypto"",""terms"":""net_45"",""po_number"":""PO-2026-0029"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:33.977432,2026-08-12 20:11:23.339110
30,2367,9783,494,36,4139.9900,0.0000,149039.64000000,2026-08-12 20:04:33.985580,POINT (59.65 40.68),"{""payment_method"":""crypto"",""terms"":""immediate"",""po_number"":""PO-2026-0030"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:33.985580,2026-08-12 20:11:23.339110
31,3869,9362,949,29,91204.9900,0.0000,2644944.71000000,2026-08-12 20:04:33.997848,POINT (99.72 16.91),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-0031"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:33.993744,2026-08-12 20:11:23.339110
32,2311,1539,257,21,53515.9900,0.0000,1123835.79000000,2026-08-12 20:04:34.005999,POINT (152.46 80.11),"{""payment_method"":""crypto"",""terms"":""net_45"",""po_number"":""PO-2026-0032"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:34.005999,2026-08-12 20:11:23.339110
33,3797,7017,113,8,8158.9900,0.0000,65271.92000000,2026-08-12 20:04:34.010071,POINT (-135.06 -18.46),"{""payment_method"":""credit_card"",""terms"":""net_60"",""po_number"":""PO-2026-0033"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:34.010071,2026-08-12 20:11:23.339110
34,3501,4418,829,26,90696.9900,0.0000,2358121.74000000,2026-08-12 20:04:34.018213,POINT (170.77 5.03),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-0034"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:34.018213,2026-08-12 20:11:23.339110
35,120,1027,701,23,3912.9900,0.1500,76498.95450000,2026-08-12 20:04:34.022282,POINT (155.41 -76.75),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-0035"",""processed"":true,""discount_code"":""SAVE15""}",disputed,2026-08-12 20:04:34.022282,2026-08-12 20:11:23.339110
36,798,9641,222,36,39163.9900,0.0000,1409903.64000000,2026-08-12 20:04:34.030425,POINT (-147.47 -54.57),"{""payment_method"":""wire_transfer"",""terms"":""immediate"",""po_number"":""PO-2026-0036"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:34.026353,2026-08-12 20:11:23.339110
37,3144,4991,475,30,23684.9900,0.0000,710549.70000000,2026-08-12 20:04:34.034494,POINT (118.1 -75.67),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-0037"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:34.034494,2026-08-12 20:11:23.339110
38,3367,3958,32,3,97688.9900,0.0000,293066.97000000,2026-08-12 20:04:34.038568,POINT (139.43 -31.46),"{""payment_method"":""ach"",""terms"":""net_60"",""po_number"":""PO-2026-0038"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:34.038568,2026-08-12 20:11:23.339110
39,4547,3867,649,21,56487.9900,0.0000,1186247.79000000,2026-08-12 20:04:34.046748,POINT (124.56 -76.38),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-0039"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:34.046748,2026-08-12 20:11:23.339110
40,2950,4506,844,5,36991.9900,0.0000,184959.95000000,2026-08-12 20:04:34.050831,POINT (-146.08 -76.83),"{""payment_method"":""credit_card"",""terms"":""net_60"",""po_number"":""PO-2026-0040"",""processed"":true,""discount_code"":null}",disputed,2026-08-12 20:04:34.050831,2026-08-12 20:11:23.339110
41,1538,3026,118,2,43671.9900,0.0000,87343.98000000,2026-08-12 20:04:34.058991,POINT (157.41 89.8),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-0041"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:34.058991,2026-08-12 20:11:23.339110
42,670,8599,21,41,31725.9900,0.0000,1300765.59000000,2026-08-12 20:04:34.067166,POINT (-138.13 21.81),"{""payment_method"":""crypto"",""terms"":""net_30"",""po_number"":""PO-2026-0042"",""processed"":true,""discount_code"":null}",disputed,2026-08-12 20:04:34.063075,2026-08-12 20:11:23.339110
43,1705,4390,593,27,52064.9900,0.1500,1194891.52050000,2026-08-12 20:04:34.071250,POINT (-23.88 -84.98),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-0043"",""processed"":true,""discount_code"":""SAVE15""}",refunded,2026-08-12 20:04:34.071250,2026-08-12 20:11:23.339110
44,2487,1565,807,42,85006.9900,0.1500,3034749.54300000,2026-08-12 20:04:34.079425,POINT (87.17 -35.37),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-0044"",""processed"":true,""discount_code"":""SAVE15""}",disputed,2026-08-12 20:04:34.079425,2026-08-12 20:11:23.339110
45,2668,8056,574,16,57939.9900,0.1500,787983.86400000,2026-08-12 20:04:34.083509,POINT (-66.9 -63.87),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-0045"",""processed"":false,""discount_code"":""SAVE15""}",completed,2026-08-12 20:04:34.083509,2026-08-12 20:11:23.339110
46,2368,1104,711,9,38027.9900,0.0000,342251.91000000,2026-08-12 20:04:34.091681,POINT (-160.26 -65.76),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-0046"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:34.091681,2026-08-12 20:11:23.339110
47,397,5396,843,25,5913.9900,0.0000,147849.75000000,2026-08-12 20:04:34.095770,POINT (44.1 50.74),"{""payment_method"":""wire_transfer"",""terms"":""immediate"",""po_number"":""PO-2026-0047"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:34.095770,2026-08-12 20:11:23.339110
48,1290,2501,651,20,13982.9900,0.0000,279659.80000000,2026-08-12 20:04:34.103928,POINT (-77.37 20.48),"{""payment_method"":""ach"",""terms"":""net_60"",""po_number"":""PO-2026-0048"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:34.103928,2026-08-12 20:11:23.339110
49,2762,1443,510,6,34569.9900,0.0000,207419.94000000,2026-08-12 20:04:34.112096,POINT (102.49 -22.19),"{""payment_method"":""credit_card"",""terms"":""net_60"",""po_number"":""PO-2026-0049"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:34.112096,2026-08-12 20:11:23.339110
50,1841,3922,982,34,32445.9900,0.0000,1103163.66000000,2026-08-12 20:04:34.116179,POINT (-152.35 -37.39),"{""payment_method"":""crypto"",""terms"":""net_60"",""po_number"":""PO-2026-0050"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:34.116179,2026-08-12 20:11:23.339110
51,42,6016,805,1,86175.9900,0.0000,86175.99000000,2026-08-12 20:04:34.124336,POINT (112.63 0.92),"{""payment_method"":""wire_transfer"",""terms"":""immediate"",""po_number"":""PO-2026-0051"",""processed"":true,""discount_code"":null}",disputed,2026-08-12 20:04:34.124336,2026-08-12 20:11:23.339110
